-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 0 0
-2.6125 0 0
-2.5875 1.63934e-05 1.09971e-05
-2.5625 8.19672e-06 7.98918e-06
-2.5375 0 0
-2.5125 0 0
-2.4875 8.19672e-06 7.98918e-06
-2.4625 2.45902e-05 1.30891e-05
-2.4375 7.37705e-05 2.71236e-05
-2.4125 0.000106557 4.2235e-05
-2.3875 0.000122951 3.25297e-05
-2.3625 8.19672e-05 2.71854e-05
-2.3375 0.000114754 3.08876e-05
-2.3125 0.000254098 5.73478e-05
-2.2875 0.000319672 6.90425e-05
-2.2625 0.000344262 6.64895e-05
-2.2375 0.000696721 9.19166e-05
-2.2125 0.000737705 7.90463e-05
-2.1875 0.000934426 8.52617e-05
-2.1625 0.00115574 0.00010334
-2.1375 0.0017459 0.00013631
-2.1125 0.00205738 0.000128809
-2.0875 0.00286066 0.000138364
-2.0625 0.0034918 0.000196755
-2.0375 0.00440984 0.000241184
-2.0125 0.00530328 0.000276334
-1.9875 0.00632787 0.000252746
-1.9625 0.00837705 0.000235832
